10,0.404128
10,0.375904
10,0.377536
10,0.357184
10,0.320832
10,0.317632
10,0.315072
10,0.316256
10,0.314816
10,0.313088
10,0.314496
10,0.319232
10,0.353184
10,0.312576
10,0.3128
10,0.312256
10,0.310656
10,0.308608
10,0.31168
10,0.308832
100,0.576352
100,0.507744
100,0.494752
100,0.48336
100,0.484992
100,0.482016
100,0.498304
100,0.494112
100,0.478656
100,0.478336
100,0.48784
100,0.488224
100,0.478592
100,0.475808
100,0.481312
100,0.474432
100,0.4728
100,0.473824
100,0.477472
100,0.475936
1000,3.84349
1000,3.78714
1000,3.78333
1000,3.6904
1000,3.81334
1000,3.77939
1000,4.13293
1000,3.69731
1000,4.05926
1000,3.77587
1000,4.1671
1000,3.73382
1000,3.70918
1000,3.74122
1000,3.86672
1000,4.2375
1000,3.86835
1000,3.78755
1000,3.88867
1000,3.75517
10000,57.0214
10000,58.0763
10000,58.5648
10000,58.7144
10000,58.5796
10000,57.4358
10000,58.5976
10000,57.6165
10000,57.9018
10000,58.6067
10000,59.0319
10000,58.1344
10000,59.1946
10000,59.1071
10000,57.9365
10000,57.5399
10000,58.5996
10000,58.2193
10000,58.2347
10000,58.7108
100000,8282.84
100000,8594.28
100000,8554.17
100000,8452.91
100000,8352.53
100000,8476.08
100000,8411.75
100000,8627.25
100000,8536.01
100000,8502.9
100000,8459.99
100000,8339.25
100000,8518.45
100000,8551.78
100000,8648.59
100000,8600.49
100000,8393.16
100000,8493.26
100000,8512.3
100000,8543.17
